SYSTEM,SYSTEM_TYPE,EXTRACT_DATE,PAID_DATE,DUE_DATE,POSTING_DATE,RECEIPT_DATE,ENTRY_DATE,INVOICE_DATE,INVOICE_NUMBER,INVOICE_LINE_NUMBER,INVOICE_HEADER_DESCRIPTION,INVOICE_LINE_DESCRIPTION,INVOICE_LINE_AMOUNT,INVOICE_LINE_CURRENCY,INVOICE_TYPE,EXCHANGE_RATE,POSTING_KEY,VOUCHER_NUMBER,CLEARING_DOCUMENT,DOCUMENT_NUMBER,DOCUMENT_LINE_NUMBER,DOCUMENT_TYPE,TRANSACTION_TYPE,SUPPLIER_NUMBER,SUPPLIER_NAME,SUPPLIER_TYPE,PREFERRED_SUPPLIER,SUPPLIER_ADDRESS_1,SUPPLIER_ADDRESS_2,SUPPLIER_ADDRESS_3,SUPPLIER_ADDRESS_4,SUPPLIER_ZIP,SUPPLIER_CITY,SUPPLIER_STATE,SUPPLIER_COUNTRY,SUPPLIER_REGION,TAX_NUMBER,ULTIMATE_PARENT,SUPPLIER_COMPLIANCE,BUYER,REQUISITIONER,APPROVER,PO_NUMBER,PO_DATE,PO_DESCRIPTION,PO_CURRENCY,PO_LINE_NUMBER,PO_LINE_DESCRIPTION,PO_UOM,PO_UNIT_COST,PO_QUANTITY,ITEM_NUMBER,ITEM_DESCRIPTION,ITEM_COST,QUANTITY,UOM,MANUFACTURERS_ITEM_DESCRIPTION,MANUFACTURERS_ITEM_NUMBER,PREFERRED_MANUFACTURER,PREFERRED_MANUFACTURER_ITEM_NUMBER,HISTORICAL_ITEM_COST,HISTORICAL_VOLUME,MATERIAL_GROUP,MATERIAL_GROUP_DESCRIPTION,PURCHASING_GROUP,PURCHASING_GROUP_DESCRIPTION,PURCHASING_ORG_CODE,PURCHASING_ORG_DESCRIPTION,PAYMENT_METHOD,PAYMENT_TERMS_CODE,PAYMENT_TERMS_DESCRIPTION,DISCOUNTED_TERMS,SUPPLIER_PAYMENT_TERMS_CODE,SUPPLIER_PAYMENT_TERMS_DESCRIPTION,COMPANY_NUMBER,COMPANY_NAME,COMPANY_CITY,COMPANY_STATE,COMPANY_COUNTRY,COMPANY_REGION,BUSINESS_UNIT,BUSINESS_UNIT_DESCRIPTION,COST_CENTER,COST_CENTER_DESCRIPTION,PROFIT_CENTER,PROFIT_CENTER_DESCRIPTION,ENTITY,ENTITY_DESCRIPTION,DIVISION,DIVISION_DESCRIPTION,DEPARTMENT,DEPARTMENT_DESCRIPTION,PLANT,PLANT_DESCRIPTION,ACCOUNT,ACCOUNT_DESCRIPTION,DISTRIBUTION_AMOUNT,CONTRACT_NUMBER,CONTRACT_START_DATE,CONTRACT_RENEWAL_DATE,CONTRACT_VALUE,CONTRACT_CURRENCY,CONTRACT_UNIT_COST,CONTRACT_NAME,CONTRACT_UOM,CONTRACT_VOLUME,GOVERNMENT_CLASSIFICATION,DIVERSITY_CLASSIFICATION,MCC,MCC_DESCRIPTION,EXPENSE_TYPE,INTERCOMPANY,EMPLOYEE,ADDRESSABLE,ASSET,ASSET_DESCRIPTION,COMMODITY_CODE,COMMODITY_CODE_DESCRIPTION,WBS_DESCRIPTION,WBS_ELEMENT,CATALOGUE,CUSTOMER_CATEGORY_1,CUSTOMER_CATEGORY_2,CUSTOMER_CATEGORY_3,CUSTOMER_CATEGORY_4,CUSTOMER_CATEGORY_5,CUSTOMER_CATEGORY_6,CUSTOMER_CATEGORY_7,CUSTOMER_CATEGORY_CODE,SIC_CODE,SIC_CODE_DESCRIPTION,INDUSTRY_CODE,INDUSTRY_CODE_DESCRIPTION,RISK_INDICATOR,RISK_FACTOR_1,RISK_FACTOR_2,RISK_FACTOR_3,RISK_FACTOR_4,RISK_FACTOR_5,RISK_FACTOR_6,RISK_FACTOR_7,RISK_FACTOR_8,RISK_FACTOR_9,RISK_FACTOR_10,ORG_HIERARCHY_1_CODE,ORG_HIERARCHY_1_DESCRIPTION,ORG_HIERARCHY_2_CODE,ORG_HIERARCHY_2_DESCRIPTION,ORG_HIERARCHY_3_CODE,ORG_HIERARCHY_3_DESCRIPTION,ORG_HIERARCHY_4_CODE,ORG_HIERARCHY_4_DESCRIPTION,ORG_HIERARCHY_5_CODE,ORG_HIERARCHY_5_DESCRIPTION,ORG_HIERARCHY_6_CODE,ORG_HIERARCHY_6_DESCRIPTION,ORG_HIERARCHY_7_CODE,ORG_HIERARCHY_7_DESCRIPTION,ORG_HIERARCHY_8_CODE,ORG_HIERARCHY_8_DESCRIPTION,ORG_HIERARCHY_9_CODE,ORG_HIERARCHY_9_DESCRIPTION,ORG_HIERARCHY_10_CODE,ORG_HIERARCHY_10_DESCRIPTION,ACCOUNT_HIERARCHY_1_CODE,ACCOUNT_HIERARCHY_1_DESCRIPTION,ACCOUNT_HIERARCHY_2_CODE,ACCOUNT_HIERARCHY_2_DESCRIPTION,ACCOUNT_HIERARCHY_3_CODE,ACCOUNT_HIERARCHY_3_DESCRIPTION,ACCOUNT_HIERARCHY_4_CODE,ACCOUNT_HIERARCHY_4_DESCRIPTION,ACCOUNT_HIERARCHY_5_CODE,ACCOUNT_HIERARCHY_5_DESCRIPTION,ACCOUNT_HIERARCHY_6_CODE,ACCOUNT_HIERARCHY_6_DESCRIPTION,ACCOUNT_HIERARCHY_7_CODE,ACCOUNT_HIERARCHY_7_DESCRIPTION,ACCOUNT_HIERARCHY_8_CODE,ACCOUNT_HIERARCHY_8_DESCRIPTION,ACCOUNT_HIERARCHY_9_CODE,ACCOUNT_HIERARCHY_9_DESCRIPTION,ACCOUNT_HIERARCHY_10_CODE,ACCOUNT_HIERARCHY_10_DESCRIPTION,ORG_ID,NAME,DISTRIBUTION_LINE_NUMBER,PO_LINE_CONGA_RECORD,DISTRIBUTION_AMOUNT_USD,CATEGORY_1,CATEGORY_2,CATEGORY_3,LINE_TYPE_LOOKUP_CODE
Receivables,,09192024,09232024,09192024,09012024,,09192024,09192024,4532203_8283057,1,"REFUND FROM LINKEDIN OVERPAYMENT 1,995.52 USD","REFUND FROM LINKEDIN OVERPAYMENT 1,995.52 USD",1995.52,USD,PAYMENT REQUEST,,,,,100125077,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_WIRE,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,1995.52,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,1995.52,,,,ITEM
Receivables,,09192024,09202024,09192024,09012024,,09192024,09192024,AX10112061893_8283059,1,"REFUND FROM LINKEDIN OVERPAYMENT 1,500.10 USD","REFUND FROM LINKEDIN OVERPAYMENT 1,500.10 USD",1500.1,USD,PAYMENT REQUEST,,,,,100430412,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_CHECK,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,1500.1,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,1500.1,,,,ITEM
Receivables,,09192024,09202024,09192024,09012024,,09192024,09192024,4973477_8283043,1,"REFUND FROM LINKEDIN OVERPAYMENT 9,934.92 USD","REFUND FROM LINKEDIN OVERPAYMENT 9,934.92 USD",9934.92,USD,PAYMENT REQUEST,,,,,100430432,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_CHECK,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,9934.92,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,9934.92,,,,ITEM
Receivables,,09192024,09202024,09192024,09012024,,09192024,09192024,121980_8325605,1,"REFUND FROM LINKEDIN OVERPAYMENT 9,600.00 USD","REFUND FROM LINKEDIN OVERPAYMENT 9,600.00 USD",9600,USD,PAYMENT REQUEST,,,,,101698159,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,9600,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,9600,,,,ITEM
Receivables,,09192024,,09192024,09012024,,09192024,09192024,4596969_8325514,1,"REFUND FROM LINKEDIN OVERPAYMENT 56,097.16 USD","REFUND FROM LINKEDIN OVERPAYMENT 56,097.16 USD",56097.16,USD,PAYMENT REQUEST,,,,,,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,56097.16,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,56097.16,,,,ITEM
Receivables,,09192024,09202024,09192024,09012024,,09192024,09192024,MC10112060412_8325515,1,"REFUND FROM LINKEDIN OVERPAYMENT 2,206.62 USD","REFUND FROM LINKEDIN OVERPAYMENT 2,206.62 USD",2206.62,USD,PAYMENT REQUEST,,,,,101698157,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,2206.62,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,2206.62,,,,ITEM
Receivables,,09192024,09202024,09192024,09012024,,09192024,09192024,13965_8325594,1,"REFUND FROM LINKEDIN OVERPAYMENT 3,222.74 USD","REFUND FROM LINKEDIN OVERPAYMENT 3,222.74 USD",3222.74,USD,PAYMENT REQUEST,,,,,100430428,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_CHECK,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,3222.74,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,3222.74,,,,ITEM
Receivables,,09122024,09172024,09122024,09012024,,09122024,09122024,AX10111913594_8282869,1,"REFUND FROM LINKEDIN OVERPAYMENT 1,598.94 USD","REFUND FROM LINKEDIN OVERPAYMENT 1,598.94 USD",1598.94,USD,PAYMENT REQUEST,,,,,101696450,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,1598.94,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,1598.94,,,,ITEM
Receivables,,09122024,09162024,09122024,09012024,,09122024,09122024,5105287_8318434,1,"REFUND FROM LINKEDIN OVERPAYMENT 625,599.28 USD","REFUND FROM LINKEDIN OVERPAYMENT 625,599.28 USD",625599.28,USD,PAYMENT REQUEST,,,,,101695860,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,625599.28,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,625599.28,,,,ITEM
Receivables,,09162024,09202024,09162024,09012024,,09162024,09162024,AX10112329174_8319701,1,"REFUND FROM LINKEDIN OVERPAYMENT 1,831.48 USD","REFUND FROM LINKEDIN OVERPAYMENT 1,831.48 USD",1831.48,USD,PAYMENT REQUEST,,,,,101698181,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,1831.48,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,1831.48,,,,ITEM
Receivables,,09182024,09202024,09182024,09012024,,09182024,09182024,4825296_8323542,1,"REFUND FROM LINKEDIN OVERPAYMENT 1,650.29 USD","REFUND FROM LINKEDIN OVERPAYMENT 1,650.29 USD",1650.29,USD,PAYMENT REQUEST,,,,,101698192,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,1650.29,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,1650.29,,,,ITEM
Receivables,,09182024,09202024,09182024,09012024,,09182024,09182024,628458_8282918,1,"REFUND FROM LINKEDIN OVERPAYMENT 10,440.03 USD","REFUND FROM LINKEDIN OVERPAYMENT 10,440.03 USD",10440.03,USD,PAYMENT REQUEST,,,,,101698190,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,10440.03,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,10440.03,,,,ITEM
Receivables,,09032024,09102024,09032024,09012024,,09032024,09032024,5112630_8282521,1,"REFUND FROM LINKEDIN OVERPAYMENT 19,746.00 USD","REFUND FROM LINKEDIN OVERPAYMENT 19,746.00 USD",19746,USD,PAYMENT REQUEST,,,,,100430370,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_CHECK,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,19746,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,19746,,,,ITEM
Receivables,,09032024,09102024,09032024,09012024,,09032024,09032024,5120544_8282522,1,"REFUND FROM LINKEDIN OVERPAYMENT 9,625.25 USD","REFUND FROM LINKEDIN OVERPAYMENT 9,625.25 USD",9625.25,USD,PAYMENT REQUEST,,,,,100430370,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_CHECK,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,9625.25,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,9625.25,,,,ITEM
Receivables,,09122024,09182024,09122024,09012024,,09122024,09122024,5118953_8282868,1,"REFUND FROM LINKEDIN DUPLICATE PAYMENT 68,705.00 USD","REFUND FROM LINKEDIN DUPLICATE PAYMENT 68,705.00 USD",68705,USD,PAYMENT REQUEST,,,,,100430397,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_CHECK,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,68705,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,68705,,,,ITEM
Receivables,,09122024,09172024,09122024,09012024,,09122024,09122024,8170_8282866,1,"REFUND FROM LINKEDIN OVERPAYMENT 7,193.83 USD","REFUND FROM LINKEDIN OVERPAYMENT 7,193.83 USD",7193.83,USD,PAYMENT REQUEST,,,,,100430391,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_CHECK,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,7193.83,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,7193.83,,,,ITEM
Receivables,,09122024,09172024,09122024,09012024,,09122024,09122024,5109903_8318403,1,"REFUND FROM LINKEDIN OVERPAYMENT 9,625.25","REFUND FROM LINKEDIN OVERPAYMENT 9,625.25",9625.25,USD,PAYMENT REQUEST,,,,,100430393,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_CHECK,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,9625.25,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,9625.25,,,,ITEM
Receivables,,09122024,09172024,09122024,09012024,,09122024,09122024,4644727_8318510,1,"REFUND FROM LINKEDIN DUPLICATE PAYMENT 3,963.00 USD","REFUND FROM LINKEDIN DUPLICATE PAYMENT 3,963.00 USD",3963,USD,PAYMENT REQUEST,,,,,101696449,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,3963,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,3963,,,,ITEM
Receivables,,09162024,09202024,09162024,09012024,,09162024,09162024,MC10112041540_8319741,1,REFUND FROM LINKEDIN OVERPAYMENT 759.52 USD,REFUND FROM LINKEDIN OVERPAYMENT 759.52 USD,759.52,USD,PAYMENT REQUEST,,,,,100430440,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_CHECK,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,759.52,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,759.52,,,,ITEM
